content,score,at,datetime,text,stem,app,postag,afterpos,0,1,2,3,4,5,6,7,8,topic_id,topic_txt,x1,y1,x10,y10,x25,y25,x100,y100,label,value
"saya penggemar berat game ini sehari mungkin belasan jam saya bermain game ini tapi. ini game kalau server nya masih seperti ini bakal banyak yang kecewa seperti saya,saya pake wifi pribadi yg perbulannya lumayan padahal. di semua game lain oke-oke aja cuma game ini udah bebrapa minggu bahkan bulan belum ada perbaikan,dan saya lihat admin nya juga tidak respon keluhan ini sebaiknya game ini di delete aja dari play store terima kasih",1.0,2019-03-06 23:57:12,2019-03-06 23:57:12,penggemar berat game  sehari  belasan jam  bermain game    game  server nya       kecewa  sayasaya pakai wifi pribadi  perbulannya lumayan    game  okeoke   game   bebrapa minggu   tidak_ada perbaikandan  lihat admin nya  tidak_respon keluhan   game   delete   play store terima kasih,gemar berat game hari bas jam main game game server nya kecewa sayasaya pakai wifi pribadi bulan lumayan game okeoke game bebrapa minggu tidak ada perbaikandan lihat admin nya tidak respon keluh game delete play store terima kasih,netdragon,"[('Ġgemar', 'B-NNO'), ('Ġberat', 'B-ADJ'), ('Ġgame', 'B-NNO'), ('Ġhari', 'B-NNO'), ('Ġbas', 'B-NNO'), ('Ġjam', 'B-NNO'), ('Ġmain', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġserver', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġkecewa', 'B-NNO'), ('Ġsay', 'B-NNP'), ('asa', 'B-NNP'), ('ya', 'B-NNP'), ('Ġpakai', 'B-VBI'), ('Ġwifi', 'B-NNP'), ('Ġpribadi', 'B-NNO'), ('Ġbulan', 'B-NNO'), ('Ġlumayan', 'B-ADJ'), ('Ġgame', 'B-NNO'), ('Ġoke', 'B-NNP'), ('oke', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġbebrapa', 'B-NNP'), ('Ġminggu', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġada', 'B-VBE'), ('Ġperbaikan', 'B-NNP'), ('dan', 'B-SYM'), ('Ġlihat', 'B-NNP'), ('Ġadmin', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġtidak', 'B-NEG'), ('Ġrespon', 'B-NNO'), ('Ġkeluh', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġdel', 'B-NNP'), ('ete', 'B-NNP'), ('Ġplay', 'B-NNP'), ('Ġstore', 'B-NNP'), ('Ġterima', 'B-NNP'), ('Ġkasih', 'B-NNP')]", gemar game hari bas jam main game game server kecewa pakai pribadi bulan game game admin respon keluh game,0.5967414379119873,0.0,0.0,0.0,0.0,0.3682810664176941,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,75.66545,68.82025,38.28297,22.589737,-11.536861,-36.34524,10.292731,8.075614,negative,0.9985072016716003
"Kok saya gak bisa masuk ya?? Padahal penyimpanan masih banyak yg kosong....saya bela2 in download game ini ehh taunya gak bisa masu, waktu itu bisa masuk sekarang ngga:( saya langsung hapus game nya...#RIPKUOTA",1.0,2019-10-31 06:38:11,2019-10-31 06:38:11,tidak_bisa masuk ya  penyimpanan    kosongsaya bela  download game  eh taunya tidak_bisa masu    masuk  tidak_saya langsung hapus game nyaripkuota,tidak bisa masuk ya simpan kosongsaya bela download game eh tau tidak bisa masu masuk tidak saya langsung hapus game nyaripkuota,netdragon,"[('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġmasuk', 'B-VBI'), ('Ġya', 'B-PAR'), ('Ġsimpan', 'B-NNO'), ('Ġkosong', 'B-NNP'), ('saya', 'B-SYM'), ('Ġbela', 'B-NNP'), ('Ġdownload', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġeh', 'B-NNP'), ('Ġtau', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġmas', 'B-NNP'), ('u', 'B-NNP'), ('Ġmasuk', 'B-VBI'), ('Ġtidak', 'B-NEG'), ('Ġsaya', 'B-PRN'), ('Ġlangsung', 'B-ADV'), ('Ġhapus', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġnyari', 'B-NNP'), ('p', 'B-NNP'), ('ku', 'B-NNP'), ('ota', 'B-NNP')]", masuk simpan game masuk game,0.8698474168777466,0.0274432823061943,0.0219382271170616,0.018276784569025,0.0156672149896621,0.0137076424434781,0.0121844010427594,0.0109659554436802,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,38.380333,-22.33384,-22.896751,-63.378822,-31.488638,-29.085388,6.455359,-3.572613,negative,0.9551860094070435
"Kok error gini ya, main di rank malah keluar sendiri. Benerin dong sistem nya, game udah bagus bisa jelek cuma perkara keluar sendiri aplikasi nya!!!!",2.0,2022-12-09 16:39:42,2022-12-09 16:39:42,error  ya main  rank    benerin  sistem nya game  bagus  jelek  perkara   aplikasi nya,error ya main rank benerin sistem nya game bagus jelek perkara aplikasi nya,netdragon,"[('Ġerror', 'B-NNP'), ('Ġya', 'B-PAR'), ('Ġmain', 'B-VBI'), ('Ġrank', 'B-NNP'), ('Ġbener', 'B-NNP'), ('in', 'B-NNO'), ('Ġsistem', 'B-NNO'), ('Ġnya', 'B-ART'), ('Ġgame', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġjelek', 'B-NNP'), ('Ġperkara', 'B-NNO'), ('Ġaplikasi', 'B-NNO'), ('Ġnya', 'B-ART')]", mainin sistem game perkara aplikasi,0.3898277878761291,0.5074341297149658,0.0219548866152763,0.0182809103280305,0.015668312087655,0.013709582388401,0.0121862832456827,0.0109675796702504,0.0,1,main; cari; lawan; hero; jaring; level; mohon; update; game; player,68.33175,-54.322433,8.116848,-21.253822,22.742918,-17.691631,-4.8929462,15.09069,negative,0.9970180988311768
"Masalah gua si cuman 1 buat game ini tolong di perbaiki soal server kadang knapa gak bisa masuk . Itu aja dah , buat yg Laen ok lah game ini cukup bikin rellax . Tolong perbaiki servernya aja min",1.0,2019-09-18 17:58:54,2019-09-18 17:58:54,gua sih cuman   game  tolong  perbaiki  server kadang knapa tidak_bisa masuk    deh     ok  game   bikin rellax  tolong perbaiki servernya  min,gua sih cuman game tolong baik server kadang knapa tidak bisa masuk deh ok game bikin rellax tolong baik servernya min,netdragon,"[('Ġgua', 'B-NNP'), ('Ġsih', 'B-PAR'), ('Ġcuman', 'B-CSN'), ('Ġgame', 'B-NNO'), ('Ġtolong', 'B-NNO'), ('Ġbaik', 'B-ADJ'), ('Ġserver', 'B-NNO'), ('Ġkadang', 'B-NNO'), ('Ġkn', 'B-NNP'), ('apa', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġmasuk', 'B-VBI'), ('Ġdeh', 'B-NNO'), ('Ġok', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġbikin', 'B-VBT'), ('Ġr', 'B-NNP'), ('ella', 'B-NNP'), ('x', 'B-NNP'), ('Ġtolong', 'B-NNP'), ('Ġbaik', 'B-ADJ'), ('Ġserver', 'B-NNO'), ('nya', 'B-ART'), ('Ġmin', 'B-NNO')]", game tolong server kadangapa masuk deh game bikin server min,0.928969383239746,0.0150006124749779,0.0119705544784665,0.0,0.0,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-53.14711,22.466925,84.479195,-1.2824775,44.05835,-32.50269,19.45332,-11.5151,negative,0.8708081245422363
Game yang bagus mulai dari gameplay dan grafik cuman ada sedikit saran agar di rank waktu nya dibatasin saya cape² ngerank akhirnya kalah karena tim ya begitulah semoga update nanti jadi lebih baik,5.0,2022-05-18 11:44:38,2022-05-18 11:44:38,game  bagus   gameplay  grafik cuman   saran   rank  nya dibatasin  cape² ngerank  kalah  tim ya  semoga update,game bagus gameplay grafik cuman saran rank nya dibatasin cape ngerank kalah tim ya moga update,netdragon,"[('Ġgame', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġgameplay', 'B-NNP'), ('Ġgrafik', 'B-NNO'), ('Ġcuman', 'B-NNP'), ('Ġsaran', 'B-NNO'), ('Ġrank', 'B-NNP'), ('Ġnya', 'B-ART'), ('Ġdib', 'B-VBP'), ('atas', 'B-NNP'), ('in', 'B-NNP'), ('Ġcape', 'B-NNP'), ('Ġng', 'B-NNP'), ('erank', 'B-NNP'), ('Ġkalah', 'B-NNP'), ('Ġtim', 'B-NNO'), ('Ġya', 'B-PAR'), ('Ġmoga', 'B-NNP'), ('Ġupdate', 'B-NNO')]", game grafik saran dib tim update,0.5963011980056763,0.0237094331532716,0.0188456661999225,0.0156700368970632,0.1481006443500518,0.0117500834167003,0.1676779091358184,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,30.439028,-97.08215,-38.771587,37.97709,-18.982199,30.367353,-5.624768,-6.795064,positive,0.9231146574020386
"Cacad, makin parah, main ML aja gak pernah lag. Giliran main ini mau masuk aja susah, padahal data udah di download semua tapi notifikasi nya koneksi buruk. Padahal game sama server nya yang burik",1.0,2018-10-21 02:12:41,2018-10-21 02:12:41,cacad  parah main ml  tidak_pernah lag giliran main   masuk  susah  data   download   notifikasi nya koneksi buruk  game  server nya  burik,cacad parah main ml tidak pernah lag gilir main masuk susah data download notifikasi nya koneksi buruk game server nya burik,netdragon,"[('Ġcac', 'B-NNP'), ('ad', 'B-NNP'), ('Ġparah', 'B-ADJ'), ('Ġmain', 'B-VBI'), ('Ġml', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġpernah', 'B-ADV'), ('Ġlag', 'B-NNO'), ('Ġgil', 'B-NNP'), ('ir', 'B-NNP'), ('Ġmain', 'B-VBI'), ('Ġmasuk', 'B-VBI'), ('Ġsusah', 'B-ADJ'), ('Ġdata', 'B-NNO'), ('Ġdownload', 'B-NNP'), ('Ġnotifikasi', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġkoneksi', 'B-NNO'), ('Ġburuk', 'B-ADJ'), ('Ġgame', 'B-NNO'), ('Ġserver', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġbur', 'B-NNP'), ('ik', 'B-NNP')]", main lag main masuk data notifikasi koneksi game server,0.7974424958229065,0.140923336148262,0.01316973939538,0.0109670497477054,0.0,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-63.582672,-77.39689,11.229427,-53.54686,9.186619,-27.412619,-2.252441,9.117715,negative,0.9991794228553772
"Saya harap server nya dibetulin lagi saat saya bermain nge lag sekali padahal dibuat untuk youtube sama game yang lainnya lancar, saat bermain heroes evolved langsung nge lag, saya harap bisa di update agar servernya lebih lancar",5.0,2020-11-05 23:10:51,2020-11-05 23:10:51,harap server nya dibetulin    bermain nge lag     youtube  game   lancar  bermain heroes evolved langsung nge lag  harap   update  servernya  lancar,harap server nya dibetulin main nge lag youtube game lancar main heroes evolved langsung nge lag harap update servernya lancar,netdragon,"[('Ġharap', 'B-NNO'), ('Ġserver', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġdib', 'B-NNP'), ('etu', 'B-NNP'), ('lin', 'B-NNP'), ('Ġmain', 'B-NNP'), ('Ġnge', 'B-NNP'), ('Ġlag', 'B-NNO'), ('Ġyoutube', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġlancar', 'B-NNP'), ('Ġmain', 'B-VBI'), ('Ġhero', 'B-NNP'), ('es', 'B-NNP'), ('Ġev', 'B-NNP'), ('ol', 'B-NNP'), ('ved', 'B-NNP'), ('Ġlangsung', 'B-ADV'), ('Ġnge', 'B-NNP'), ('Ġlag', 'B-NNO'), ('Ġharap', 'B-NNO'), ('Ġupdate', 'B-NNO'), ('Ġserver', 'B-NNO'), ('nya', 'B-ART'), ('Ġlancar', 'B-NNP')]", harap server lag game main lag harap update server,0.92184317111969,0.0165320020169019,0.0131624564528465,0.0109662879258394,0.0,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-110.40523,6.3375764,67.31573,30.191166,-68.144066,1.0768275,16.399614,-9.90452,positive,0.880778431892395
"Sampai akhir ini GK ada msalah sih sya main game ini, tapi yg bikin bosen adalah skill/ulti dari Hero nya, bnyk yg GK jls dan biasa sja Hero bnyk tapi untuk skil"" nya tidak buat saya hanya beberapa sja Hero dengan skil/ulti yg bgus itupun sedikit dan tidak bisa dibeli dengan koin",2.0,2021-09-16 19:57:02,2021-09-16 19:57:02,tidak_ada  sih  main game    bikin bosan  skillulti  hero nya   tidak_jls    hero    skil nya tidak_buat     hero  skilulti  bagus itupun   tidak_bisa dibeli  koin,tidak ada sih main game bikin bosan skillulti hero nya tidak jls hero skil nya tidak buat hero skilulti bagus itu tidak bisa beli koin,netdragon,"[('Ġtidak', 'B-NEG'), ('Ġada', 'B-VBE'), ('Ġsih', 'B-ADV'), ('Ġmain', 'B-VBI'), ('Ġgame', 'B-NNO'), ('Ġbikin', 'B-VBT'), ('Ġbosan', 'B-ADJ'), ('Ġskill', 'B-NNP'), ('ul', 'B-NNP'), ('ti', 'B-NNP'), ('Ġhero', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġtidak', 'B-NEG'), ('Ġj', 'B-NNP'), ('ls', 'B-NNP'), ('Ġhero', 'B-NNO'), ('Ġsk', 'B-NNO'), ('il', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġtidak', 'B-NEG'), ('Ġbuat', 'B-PPO'), ('Ġhero', 'B-NNO'), ('Ġsk', 'B-NNP'), ('il', 'B-NNP'), ('ul', 'B-NNP'), ('ti', 'B-NNP'), ('Ġbagus', 'B-NNP'), ('Ġitu', 'B-ART'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġbeli', 'B-NNO'), ('Ġkoin', 'B-NNO')]", main game bikin hero hero skil hero beli koin,0.3583409488201141,0.0165919009596109,0.5766047239303589,0.0109664862975478,0.0,0.0,0.0,0.0,0.0,2,tim; hero; main; musuh; game; pakai; gamenya; grafis; skil; player,-97.10734,34.75806,31.013111,-10.993708,11.383878,14.405252,-16.478975,-0.25246316,negative,0.7788084149360657
"Id char : Bang~Badai, Server Europe... gw main kagak pernah ngelag...hp xiaomi redmi 4A mau pake kuota data atw wifi gak pernah ngelag...yg bilang masalah jaringan atw bla bla bla coba lu cek lagi dah apa data lu mo habis atw jaringan wifi lu jelex..w wifi pake frstmedia...gak masalah tuh...",5.0,2018-10-19 17:28:43,2018-10-19 17:28:43,id char  bangbadai server europe gue main kagak  ngelaghp xiaomi redmi a  pakai kuota data  wifi tidak_pernah ngelagyg bilang  jaringan  bla bla bla coba lu cek  deh  data lu  habis  jaringan wifi lu jelexw wifi pakai frstmediagak  tuh,id char bangbadai server europe gue main kagak ngelaghp xiaomi redmi a pakai kuota data wifi tidak pernah ngelagyg bilang jaring bla bla bla coba lu cek deh data lu habis jaring wifi lu jelexw wifi pakai frstmediagak tuh,netdragon,"[('Ġid', 'B-NNO'), ('Ġchar', 'B-NNP'), ('Ġbang', 'B-NNP'), ('b', 'B-NNP'), ('adai', 'B-NNP'), ('Ġserver', 'B-NNP'), ('Ġe', 'B-NNP'), ('ur', 'B-NNP'), ('ope', 'B-NNP'), ('Ġgue', 'B-NNP'), ('Ġmain', 'B-VBI'), ('Ġkagak', 'B-NNP'), ('Ġngel', 'B-NNP'), ('agh', 'B-NNP'), ('p', 'B-NNP'), ('Ġxiaomi', 'B-NNP'), ('Ġredmi', 'B-NNP'), ('Ġa', 'B-NNP'), ('Ġpakai', 'B-VBI'), ('Ġkuota', 'B-NNO'), ('Ġdata', 'B-NNO'), ('Ġwifi', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġpernah', 'B-ADV'), ('Ġngel', 'B-NNP'), ('ag', 'B-NNP'), ('yg', 'B-NNP'), ('Ġbilang', 'B-VBI'), ('Ġjaring', 'B-NNO'), ('Ġbla', 'B-NNP'), ('Ġbla', 'B-NNP'), ('Ġbla', 'B-NNP'), ('Ġcoba', 'B-VBI'), ('Ġlu', 'B-NNO'), ('Ġcek', 'B-NNP'), ('Ġdeh', 'B-NNO'), ('Ġdata', 'B-NNO'), ('Ġlu', 'B-NNO'), ('Ġhabis', 'B-NNP'), ('Ġjaring', 'B-NNO'), ('Ġwifi', 'B-NNP'), ('Ġlu', 'B-NNO'), ('Ġjel', 'B-NNP'), ('ex', 'B-NNP'), ('w', 'B-NNP'), ('Ġwifi', 'B-NNP'), ('Ġpakai', 'B-VBI'), ('Ġfr', 'B-NNP'), ('st', 'B-NNP'), ('medi', 'B-NNP'), ('agak', 'B-NNP'), ('Ġtuh', 'B-NNP')]", id main pakai kuota data bilang jaring coba lu deh data lu jaring lu pakai,0.951149046421051,0.0103264898061752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-93.458015,6.960561,32.165054,-67.74185,42.443386,38.751507,24.584454,-14.158196,negative,0.9544281959533691
"sudah bagus, tapi masih ada bug fisual yang menyebalkan yaitu. Saya sudah download aset game full, tapi karakter dalam game masih bulat doang, Harap di perbaiki ya dev",4.0,2021-02-18 18:02:48,2021-02-18 18:02:48,bagus    bug fisual  menyebalkan    download aset game ful  karakter  game  bulat doang harap  perbaiki ya dev,bagus bug fisual sebal download aset game ful karakter game bulat doang harap baik ya dev,netdragon,"[('Ġbagus', 'B-ADJ'), ('Ġbug', 'B-NNP'), ('Ġfis', 'B-NNP'), ('ual', 'B-NNP'), ('Ġsebal', 'B-NNP'), ('Ġdownload', 'B-NNP'), ('Ġaset', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġf', 'B-NNP'), ('ul', 'B-NNP'), ('Ġkarakter', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġbulat', 'B-NNP'), ('Ġdoang', 'B-NNP'), ('Ġharap', 'B-NNO'), ('Ġbaik', 'B-ADJ'), ('Ġya', 'B-SYM'), ('Ġdev', 'B-NNP')]", aset game karakter game harap,0.5875063538551331,0.0274773463606834,0.0219990480691194,0.0182786006480455,0.0156668443232774,0.0137084238231182,0.0121852057054638,0.0109666939824819,0.2922114729881286,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,34.559956,-46.76301,-6.752027,-1.8867636,5.1963754,-7.269271,2.0516703,5.8548937,negative,0.9917560815811157
"Sebenarnya ini game bagus cuma size nya aja yg terlalu besar, sehingga hp denggan ram kecil gak bisa main,,, saran aja tolong hipanggin mode adventurnya... Gak guna",3.0,2018-12-05 07:11:27,2018-12-05 07:11:27,game bagus  size nya      hp denggan ram  tidak_bisa main saran  tolong hipanggin mode adventurnya tidak_guna,game bagus size nya hp denggan ram tidak bisa main saran tolong hipanggin mode adventurnya tidak guna,netdragon,"[('Ġgame', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġsize', 'B-NNO'), ('Ġnya', 'B-ART'), ('Ġhp', 'B-NNO'), ('Ġd', 'B-NNP'), ('engg', 'B-NNP'), ('an', 'B-NNP'), ('Ġram', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġmain', 'B-NNO'), ('Ġsaran', 'B-NNO'), ('Ġtolong', 'B-NNP'), ('Ġhip', 'B-NNP'), ('angg', 'B-NNP'), ('in', 'B-NNP'), ('Ġmode', 'B-NNO'), ('Ġad', 'B-NNP'), ('ventu', 'B-NNP'), ('r', 'B-NNP'), ('nya', 'B-ART'), ('Ġtidak', 'B-NEG'), ('Ġguna', 'B-NNO')]", game size hp ram main saran mode guna,0.9131385684013368,0.0183647591620683,0.014644157141447,0.0121865849941968,0.010445118881762,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,70.08145,33.09887,-49.327892,-30.318302,-8.365073,58.451393,13.428892,-9.035379,positive,0.9308889508247375
"dari segi gameplay ama match making udh lumayan kekurangan ny cuma fitur yng lumayan susah di fahami,bahasa ny jgnterlalu indo lah nama Hero ny aja pake bahasa indo jadi kurng kren,klo menurut saya sih cuma itu aja mines selebihnya udh ok...btw saya player baru😅",5.0,2023-04-11 23:06:44,2023-04-11 23:06:44,segi gameplay  match making  lumayan kekurangan nya  fitur  lumayan susah  fahamibahasa nya jgnterlalu indonesia  nama hero nya  pakai bahasa indonesia   krenklo   sih    mines selebihnya  okbtw  player,segi gameplay match making lumayan kurang nya fitur lumayan susah fahamibahasa nya jgnterlalu indonesia nama hero nya pakai bahasa indonesia krenklo sih mes lebih okbtw player,netdragon,"[('Ġsegi', 'B-NNP'), ('Ġgameplay', 'B-NNP'), ('Ġmatch', 'B-NNP'), ('Ġmak', 'B-NNP'), ('ing', 'B-NNP'), ('Ġlumayan', 'B-ADJ'), ('Ġkurang', 'B-ADV'), ('Ġnya', 'B-ART'), ('Ġfitur', 'B-NNO'), ('Ġlumayan', 'B-ADJ'), ('Ġsusah', 'B-ADJ'), ('Ġfaham', 'B-NNP'), ('ib', 'B-NNP'), ('ahasa', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġjgn', 'B-NNP'), ('terlalu', 'B-NNP'), ('Ġindonesia', 'B-NNP'), ('Ġnama', 'B-NNO'), ('Ġhero', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġpakai', 'B-VBI'), ('Ġbahasa', 'B-NNO'), ('Ġindonesia', 'B-NNP'), ('Ġkr', 'B-NNP'), ('enk', 'B-NNP'), ('lo', 'B-NNP'), ('Ġsih', 'B-NNP'), ('Ġmes', 'B-NNP'), ('Ġlebih', 'B-NNP'), ('Ġok', 'B-NNP'), ('b', 'B-NNP'), ('tw', 'B-NNP'), ('Ġplayer', 'B-NNP')]", fiturahasa nama hero pakai bahasa,0.8697385787963867,0.0274977050721645,0.0219803135842084,0.0182810090482234,0.0156683530658483,0.0137096457183361,0.0121862264350056,0.0109676038846373,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,51.08984,34.283348,-18.507795,-58.92403,-29.788773,-27.366152,5.8220797,-3.6280842,negative,0.9897981882095337
"Pencarian pertandingan sangat lama, jaringan di game ini tidak stabil padahal game lain aman2 sahaja, ada juga bug :') semoga lebih baik setelah instal lagi nanti",2.0,2023-06-09 07:44:52,2023-06-09 07:44:52,pencarian pertandingan   jaringan  game  tidak_stabil  game  aman sahaja   bug  semoga    instal,cari tanding jaring game tidak stabil game aman sahaja bug moga instal,netdragon,"[('Ġcari', 'B-NNO'), ('Ġtanding', 'B-NNO'), ('Ġjaring', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġstabil', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġaman', 'B-ADJ'), ('Ġsahaja', 'B-NNP'), ('Ġbug', 'B-NNO'), ('Ġmoga', 'B-NNP'), ('Ġinstal', 'B-NNP')]", cari tanding jaring game stabil game bug,0.7425322532653809,0.1804364174604416,0.0164539813995361,0.0137078193947672,0.0117492889985442,0.0102806584909558,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,41.24039,-67.5519,13.610987,-51.02107,10.83969,-27.277138,-2.6225326,9.846692,neutral,0.846457302570343
"pantasnya game ini parah 1 bintang ,jangan instal game ini ,parah politiknya jual hero 5 skaligus ,gak main kalau tidak dibeli, mana mungkin dapat token banyak kalau masih pemula?pokoknya jauh lebih baik mobile legend ..mending temen temen hapus aja ni game. kuras uang buang waktu aja.bangsat ini game",1.0,2019-04-19 20:40:10,2019-04-19 20:40:10,pantasnya game  parah  bintang tidak_instal game  parah politiknya jual hero   tidak_main  tidak_dibeli    token    pemulapokoknya    mobile legend mending teman teman hapus  nih game kuras uang buang  ajabangsat  game,pantas game parah bintang tidak instal game parah politik jual hero tidak main tidak beli token pemulapokoknya mobile legend mending teman teman hapus nih game kuras uang buang ajabangsat game,netdragon,"[('Ġpantas', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġparah', 'B-NNP'), ('Ġbintang', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġinstal', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġparah', 'B-NNP'), ('Ġpolitik', 'B-NNO'), ('Ġjual', 'B-VBI'), ('Ġhero', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġmain', 'B-VBI'), ('Ġtidak', 'B-NEG'), ('Ġbeli', 'B-NNO'), ('Ġtoken', 'B-NNP'), ('Ġpemul', 'B-NNP'), ('ap', 'B-NNP'), ('okoknya', 'B-NNP'), ('Ġmobile', 'B-NNP'), ('Ġlegend', 'B-NNP'), ('Ġmending', 'B-NNP'), ('Ġteman', 'B-NNO'), ('Ġteman', 'B-NNO'), ('Ġhapus', 'B-NNP'), ('Ġnih', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġkur', 'B-NNP'), ('as', 'B-NNO'), ('Ġuang', 'B-NNP'), ('Ġbuang', 'B-NNP'), ('Ġaja', 'B-NNP'), ('b', 'B-NNP'), ('angs', 'B-NNP'), ('at', 'B-NNP'), ('Ġgame', 'B-NNO')]", game game politik jual hero main beli teman teman gameas game,0.5829636454582214,0.01378920301795,0.0109837334603071,0.0,0.0,0.0,0.0,0.0,0.3568607270717621,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-29.889963,22.639112,-3.9298701,-0.11707793,5.645557,-6.5392694,2.1121976,6.098343,negative,0.9991700649261475
Grafik dan gameplay sudah cukup baik.kekurangannya harga hero cukup mahal dan membutuhkan waktu yang sangat lama untuk mengumpulkan coin dan sulit mencari pertandingan,2.0,2023-01-03 11:18:55,2023-01-03 11:18:55,grafik  gameplay   baikkekurangannya harga hero  mahal  membutuhkan      mengumpulkan coin  sulit mencari pertandingan,grafik gameplay baikkekurangannya harga hero mahal butuh kumpul coin sulit cari tanding,netdragon,"[('Ġgrafik', 'B-NNO'), ('Ġgameplay', 'B-NNP'), ('Ġbaik', 'B-NNP'), ('kekurangan', 'B-NNP'), ('nya', 'B-ART'), ('Ġharga', 'B-NNO'), ('Ġhero', 'B-NNP'), ('Ġmahal', 'B-ADJ'), ('Ġbutuh', 'B-NNP'), ('Ġkumpul', 'B-NNP'), ('Ġcoin', 'B-NNP'), ('Ġsulit', 'B-ADJ'), ('Ġcari', 'B-NNP'), ('Ġtanding', 'B-NNP')]", grafik harga,0.4539783596992492,0.0548424609005451,0.329635739326477,0.0365546829998493,0.0313320718705654,0.0274165738373994,0.0243692714720964,0.021932354196906,0.0199384912848472,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,61.156723,-20.925718,17.777527,-13.221673,5.3910675,12.7934265,-14.528108,0.049254857,negative,0.8768043518066406
